drugbank_id,PubChemCID,smiles
DB00543,PubChemCID:2170,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl
DB00394,PubChemCID:21700,CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)Cl)O)C)C)OC(=O)CC
DB00194,PubChemCID:21704,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N
DBSALT000008,PubChemCID:21718,CCN(CCCC1=CC=CC=C1)CCCC2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
DB13815,PubChemCID:21720,CCN(CC)CCOC(=O)C1=CC=CC(=C1O)C2=CC=CC=C2
DB13496,PubChemCID:21722,CN(C)CCCN1C2=C(CCCCCC2)C3=CC=CC=C31
DB13205,PubChemCID:21723,CCOCCN(CC1=CC=C(C=C1)CN(CCOCC)C(=O)C(Cl)Cl)C(=O)C(Cl)Cl
DB05232,PubChemCID:21733122,C(C1(C2C3C([NH+]=C(NC34C(C1OC(C4O)(O2)[O-])O)N)O)O)O
DBSALT003119,PubChemCID:21742207,CC1(C(=O)CCC2=CC=CC=C21)CCN3CCCCC3.Cl
DB11385,PubChemCID:21743,C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=C(C=C4)C(=O)N
DB13389,PubChemCID:21751,C1=C(C(=O)C(=CN1CC(CO)O)I)I
DB08924,PubChemCID:21759,CC(CC1=CC=CC=C1)N=CC(Cl)(Cl)Cl
DB13852,PubChemCID:21777,CC(CC1=CC=CC=C1)NCCCCl
DB13516,PubChemCID:21782,CCCCC(CC)C1C(=O)N(C(=O)N1)SC(Cl)(Cl)Cl
DB13678,PubChemCID:21788,C1CCC(CC1)C2(CCCCC2)C(=O)OCCN3CCCCC3
DB00276,PubChemCID:2179,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42
DBSALT000861,PubChemCID:21826,CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)COC(=O)CC(C)(C)C)C)O)F)C)C
DB13812,PubChemCID:21850,CC(C)(CO)N.CN1C2=C(C(=O)N(C1=O)C)NC=N2
DB08145,PubChemCID:21850055,COC1=C(C(=CC=C1)OC)C2=C(N=C3C(=C2)C=NC(=N3)N)N
DB13990,PubChemCID:21854223,CCCN(CCC)CCC1=CNC2=C1C(=CC=C2)O
DB08801,PubChemCID:21855,CC(C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN(C)C
DBSALT000665,PubChemCID:21864425,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O.Cl
DB00517,PubChemCID:21867154,CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C.[Br-]
DB01217,PubChemCID:2187,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N
DBSALT000109,PubChemCID:21872023,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)O.Cl
DB15886,PubChemCID:21874,CC1=CC(=C(C=C1O)C(C)C)Cl
DB06625,PubChemCID:21874557,CC1=C(C=CC(=C1)CN2C3=NC(=NC(=C3N=N2)C4=CC=CO4)N)N
DB16138,PubChemCID:219023,CCC1(CC(=O)OCC2=C1C=C3C4=C(CN3C2=O)C=C5C=C(C(=CC5=N4)F)F)O
DB06213,PubChemCID:219024,CNC(=O)C1=CN(N=C1)C2=NC(=C3C(=N2)N(C=N3)C4C(C(C(O4)CO)O)O)N
DBSALT000061,PubChemCID:219025,CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC.Cl
DB04872,PubChemCID:219077,CC(=O)N(C)C1(CCN(CC1)CCCC2(CCCN(C2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)C5=CC=CC=C5
DB06218,PubChemCID:219078,CC(=O)NC(COC)C(=O)NCC1=CC=CC=C1
DB13534,PubChemCID:219095,CC(C)OC(=O)C1=NC=C2C(=C1COC)C3=C(N2)C=CC=C3OC4=CC=C(C=C4)Cl
DB04915,PubChemCID:219100,C1C(=CC2=C(O1)C=C(C=C2)O)C3=CC=C(C=C3)O
DB05448,PubChemCID:219104,CCC(C)SSC1=NC=CN1
DB13703,PubChemCID:219105,CC(CC1=CC(=CC=C1)O)N
DBSALT002780,PubChemCID:219121,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COC(=O)CCC(=O)O)O)C)O.O
DB13853,PubChemCID:2194,COC1=CC=C(C=C1)C2=CC(=S)SS2
DBSALT001270,PubChemCID:21945,C1N2CN3CN1CN(C2)C3.C1=CC=C(C=C1)C(=O)NCC(=O)O
DB04599,PubChemCID:2196,COC1=CC=C(C=C1)C(=O)N2CCCC2=O
DB01125,PubChemCID:2197,COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O
DB13612,PubChemCID:21975,CC(=O)OC1=CC=CC=C1C(=O)[O-].CC(=O)OC1=CC=CC=C1C(=O)[O-].C(=O)(N)N.[Ca+2]
DB08799,PubChemCID:2200,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3
DB02418,PubChemCID:220010,CC(C(C)O)O
DB11157,PubChemCID:2202,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O
DB11737,PubChemCID:22024915,C#CC1=CC(=CC=C1)NC2=NC=NC3=CC4=C(C=C32)OCCOCCOCCO4
DB13318,PubChemCID:220401,CNC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC
DB07941,PubChemCID:22049997,CC1=C(C=C(C=C1)C(=O)NC)N2C(=CC(=C(C2=O)Br)OCC3=C(C=C(C=C3)F)F)C
DB08702,PubChemCID:220535,C1=CC=C(C=C1)C2=C(C(=C(O2)C3=CC=CC=C3)C(=O)O)C(=O)O
DBSALT000959,PubChemCID:22058225,CS(=O)(=O)O.C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54.O
DB01435,PubChemCID:2206,CC1=CC(=O)N(N1C)C2=CC=CC=C2
DBSALT003124,PubChemCID:22066319,O.O.[O-]S(=O)(=O)[O-].[Mg+2]
DB12618,PubChemCID:2214,CC(=O)C1=CC(=C(C=C1)O)OC
DB02659,PubChemCID:221493,CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
DB00964,PubChemCID:2216,C1CN=C(N1)NC2=C(C=C(C=C2Cl)N)Cl
DBSALT000476,PubChemCID:22162,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O.Cl
DBSALT002246,PubChemCID:22165885,C1N2CN3CN1CN(C2)C3.OS(=O)(=O)O
DBSALT000459,PubChemCID:22169,CCCOC1=C(C=C(C=C1)C(=O)OCC[NH+](CC)CC)N.[Cl-]
DBSALT002520,PubChemCID:22173,CN(C)C1=CC=C(C=C1)O.Cl
DB13549,PubChemCID:22174,CN(C)C1=CC=C(C=C1)O
DB01429,PubChemCID:2218,CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C3=CC=CC=C3
DBSALT002421,PubChemCID:22214678,CC(=O)O.C1=C(NC=N1)CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)CN
DBSALT002918,PubChemCID:22223456,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O.OS(=O)(=O)O
DBSALT000185,PubChemCID:22227467,[H+].CCCC(CCC)C(=O)[O-].CCCC(CCC)C(=O)[O-].[Na+]
DB14038,PubChemCID:222284,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
DB04481,PubChemCID:222285,C(C(C(CO)O)O)O
DBSALT001502,PubChemCID:22230,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.O
DB09229,PubChemCID:2225,CC1=C(C(C(=C(N1)C)C(=O)OCC(=O)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
DB09561,PubChemCID:22251426,C(C(COP(=O)([O-])[O-])O)O.O.[Na+].[Na+]
DBSALT002686,PubChemCID:22251426,C(C(COP(=O)([O-])[O-])O)O.O.[Na+].[Na+]
DB03619,PubChemCID:222528,CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C
DB13476,PubChemCID:22262,CC(C)N(CCC(C1=CC=CC=C1)C2=CC=CC=C2)C(C)C
DBSALT003111,PubChemCID:22266,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2.Cl
DB13515,PubChemCID:22267,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2
DB13953,PubChemCID:222757,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OC(=O)C5=CC=CC=C5
DB14681,PubChemCID:222786,CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C
DB01561,PubChemCID:222865,CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4=O)C
DB06706,PubChemCID:22297,CC(CCC=C(C)C)NC
DB03250,PubChemCID:22298966,CC1=CC2=C(C=C1)SC(=N2)C3C(C(C(C(O3)CO)O)O)O
DB04365,PubChemCID:2230,CN1CCC=C(C1)C(=O)OC
DBSALT000226,PubChemCID:22304,CCCCOC1=C(C=CC(=C1)C(=O)OCC[NH+](CC)CC)N.[Cl-]
DB01555,PubChemCID:22308,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C
DBSALT002851,PubChemCID:22313112,CN(C)CC=C(C1=CC=C(C=C1)Br)C2=CN=CC=C2.Cl
DBSALT001496,PubChemCID:22324,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.O.[Cl-]
DB14541,PubChemCID:223253,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COC(=O)CCC5CCCC5)O)C)O
DB02187,PubChemCID:223368,CC12CCC3C(=CCC4=C3C=CC(=C4)O)C1CCC2=O
DBSALT002248,PubChemCID:22339066,C1N2CN3CN1CN(C2)C3.Cl
DB13328,PubChemCID:22379,CCCCNCC(=O)NC1=C(C=CC=C1Cl)C
DBSALT002594,PubChemCID:22386150,COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3.Cl
DB09204,PubChemCID:2239,CC(C)(C)NCC(CSC1=NC(=CS1)C2=CC=C(S2)C(=O)N)O
DBSALT002396,PubChemCID:22398432,CC1=CC(=C(C(=C1)C)NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C.Cl
DB14655,PubChemCID:224004,CCC(=O)OC1CCC2C1(CCC3C2CCC4C3(CC(C(=O)C4)C)C)C
DB01250,PubChemCID:22419,C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)O)C(=O)O)C(=O)O)O
DBSALT001814,PubChemCID:22420,C1CNP(=O)(OC1)N(CCCl)CCCl.O
DB14640,PubChemCID:224246,CC(=O)OCC(=O)C1(CCC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)O
DB08796,PubChemCID:22425,C1CCN(CC1)CCOCCOC(=O)N2C3=CC=CC=C3SC4=C2N=CC=C4
DB00945,PubChemCID:2244,CC(=O)OC1=CC=CC=C1C(=O)O
DB00637,PubChemCID:2247,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
DBSALT000206,PubChemCID:22475,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-]
DB07020,PubChemCID:22479942,C1=CC(=CC(=C1)NC(=O)C2=CC=CO2)C3=NNC4=C3C=C(C=C4)C5=NC=NN5
DB07455,PubChemCID:22489160,CC(CNS(=O)(=O)C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C)CNS(=O)(=O)C
DB00335,PubChemCID:2249,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O
DBSALT003096,PubChemCID:22529,CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4.CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4.C1=CC2=C(C=CC=C2S(=O)(=O)O)C(=C1)S(=O)(=O)O
DB13808,PubChemCID:22530,CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4
DB07591,PubChemCID:2255489,C1CCC(C1)NC(=O)C(=O)NC2=NC=CS2
DB16058,PubChemCID:22559109,CN1C2=C(C=C(C=C2)C3=C(C(=CC(=C3)CCC(=O)O)N)OC4CC5=CC=CC=C5C4)C=N1
DB07392,PubChemCID:2256,CCNC1=NC(=NC(=N1)Cl)NC(C)C
DBSALT000659,PubChemCID:225609,CC(=O)OCC(=O)C1(CCC2C1(CC(C3(C2CCC4=CC(=O)CCC43C)F)O)C)O
DBSALT002910,PubChemCID:22564,CC(CC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)N(C)C.Cl
DB15597,PubChemCID:22565,CC(CC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)N(C)C
DBSALT000479,PubChemCID:22576,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31.Cl
DB15209,PubChemCID:22591684,CCS(=O)(=O)CCCC12CCC(CC1)(CC2)C3=NN=C(N3C)C4=CC=CC=C4C(F)(F)F
DB13993,PubChemCID:22609888,CN1C(=NC=N1)COC2=NN3C(=NN=C3C4=C(C=CC=C4F)F)C=C2C5CCC5
DB09161,PubChemCID:22617237,CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.[Tc]
DB11132,PubChemCID:24261,O=[Si]=O
DB00993,PubChemCID:2265,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-]
DBSALT002416,PubChemCID:22659,CCCCCCCCCCCC(=O)OCCNC(=O)C[N+]1=CC=CC=C1.[Cl-]
DB00548,PubChemCID:2266,C(CCCC(=O)O)CCCC(=O)O
DB09376,PubChemCID:22660,CCCCCCCCCCCC(=O)OCCNC(=O)C[N+]1=CC=CC=C1
DB07155,PubChemCID:2266114,C1CCC(CC1)N2CC(CC2=O)C(=O)NC3=CC=CC=C3
DB00972,PubChemCID:2267,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl
DB07099,PubChemCID:22690393,C1=CC=C(C=C1)COC2=CC=C(C=C2)NC(=O)CN
DB07104,PubChemCID:22692237,C1=CC=C(C=C1)COC2=CC=C(C=C2)NC(=O)CCCN
DB04166,PubChemCID:227,C1=CC=C(C(=C1)C(=O)O)N
DBSALT002587,PubChemCID:22721319,O.O[Al](O)O
DB08961,PubChemCID:2273,C1=CSC(=C1)CNC2=CC(=C(C=C2C3=NNN=N3)S(=O)(=O)N)Cl
DBSALT001305,PubChemCID:22743540,O.O.O.O.O.O.[O-]S(=O)(=O)[O-].[Zn+2]
DB07293,PubChemCID:22747857,CC(=O)CNC(=O)OCC1=CC=CC=C1
DB03213,PubChemCID:2280,C1=CC2=C(C=C1C(=[NH2+])N)NC(=N2)C(=O)C3=NC4=C(N3)C=C(C=C4)C(=[NH2+])N
DB01876,PubChemCID:2281,C1=CC2=C(C=C1C(=N)N)NC(=N2)C(=O)C3=NC4=C(N3)C=C(C=C4)C(=N)N
DBSALT001507,PubChemCID:22814120,C(C(C(C(C(C=O)O)O)O)O)O.O
DBSALT002301,PubChemCID:22824017,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42.C(C(C(C(C(C(=O)O)O)O)O)O)O
DBSALT003085,PubChemCID:22833295,C1CN2CC3=CCOC4CC(=O)N5C6C4C3CC2C61C7=CC=CC=C75.C1CN2CC3=CCOC4CC(=O)N5C6C4C3CC2C61C7=CC=CC=C75.OS(=O)(=O)O
DB00181,PubChemCID:2284,C1=CC(=CC=C1C(CC(=O)O)CN)Cl
DB07219,PubChemCID:22850133,CCCNC(=O)C1C(O1)C(=O)NC(C(C)CC)C(=O)N2CCCC2C(=O)OCC3=CC=CC=C3
DB14083,PubChemCID:2286,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4
DB13223,PubChemCID:22875828,CC1CC2C3CC(C4=CC(=O)C=CC4(C3C(CC2(C1C(=O)C(=O)O)C)O)C)F
DBSALT002855,PubChemCID:22882,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)[O-])[O-])Cl)Cl.[Na+].[Na+]
DB13206,PubChemCID:2292,CCCCNCC(C1=CC=C(C=C1)O)O
DB14678,PubChemCID:229295,CCCCCCC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C
DB01483,PubChemCID:2294,CCC1(C(=O)NC(=O)NC1=O)CC
DB00984,PubChemCID:229455,CC12CCC3C(C1CCC2OC(=O)CCC4=CC=CC=C4)CCC5=CC(=O)CCC35
DB11141,PubChemCID:22988,C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Mn+2]
DB12172,PubChemCID:23009,C1COCCN1CCN2C=NC=C2[N+](=O)[O-]
DB12358,PubChemCID:23087,CCCCOC(=O)C(=C)C#N
DB09013,PubChemCID:2309,CC(C)NCC(COC1=CC=CC2=C1OC(=C2)C(=O)C)O
DB13740,PubChemCID:2310,CCC1(CC(=O)NC(=O)C1)C
DB15325,PubChemCID:23106477,CC1=C(C=CC(=C1)C(=O)O)COC2=C(C=C3CCCC3=C2)N(CC(C)C)S(=O)(=O)C4=NC=CS4
DB16002,PubChemCID:231084,CC(C)CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
DBSALT000032,PubChemCID:23111531,C(CS)N.C(C(C(=O)O)O)(C(=O)O)O
DB13488,PubChemCID:2312,CN(C)CCCOC1(CCCCCC1)CC2=CC=CC=C2
DB13501,PubChemCID:2313,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)OCC(=O)O
DB00436,PubChemCID:2315,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2
DBSALT001084,PubChemCID:23165,CCOC(=O)C1(CCCN(CC1)C)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
DB15086,PubChemCID:23167,CCCCCCCCOC(=O)C(=C)C#N
DB09022,PubChemCID:2318,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C2=CC=CC=C2
DB04546,PubChemCID:23190,C1=CN=C(C2=C1N(C=N2)C3C(C(C(O3)CO)O)O)N
DBSALT002778,PubChemCID:23220271,O.O.O.O.O.O.O.O.O.O.O.O.O.O.[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Al+3].[Al+3]
DB07485,PubChemCID:232446,C1CCC(CC1)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O
DB13290,PubChemCID:23257,CCCCCCCCCCCCCCCCCCN(CCCN(CCO)CCO)CCO.F.F
DB13309,PubChemCID:2326,CC(COC1=CC=CC=C1CC2=CC=CC=C2)N3CCCCC3
DBSALT002215,PubChemCID:232637,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.OP(=O)(O)O
DB12783,PubChemCID:2327,C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O
DB07339,PubChemCID:23270857,CN1CC(C2=CC(=O)C(=O)C=C21)O
DB04692,PubChemCID:23304231,CCOC(=O)C=CC(CC1CCNC1=O)NC(=O)C(C2=CC=CC=C2)NC(=O)C(C(C)C)NC(=O)OC(C)(C)C
DB03028,PubChemCID:233240,C1=CC=C2C(=C1)NC(=N2)C(=O)O
DB02517,PubChemCID:23327,C(CC(=O)O)C(C(=O)O)N
DB12319,PubChemCID:2333,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br
DB01681,PubChemCID:2334,C1(=C(C(=C(C(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O
DB13071,PubChemCID:23342,CN(CCOP(=O)(O)O)C(=N)N
DB11125,PubChemCID:2335,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2
DB01086,PubChemCID:2337,CCOC(=O)C1=CC=C(C=C1)N
DB08082,PubChemCID:233979,C1=CC(=CC=C1C(=O)NCCO)Cl
DB08242,PubChemCID:23400214,CC1=C(C=C(C=C1)C(=O)NC)NC2=C3C=NN(C3=NC=N2)C4=CC=CC=C4
DB13348,PubChemCID:23403,C(CCCCCSCCO)CCCCSCCO
DB00767,PubChemCID:2342,CCN(CC)C(=O)C1CN2CCC3=CC(=C(C=C3C2CC1OC(=O)C)OC)OC
DB00562,PubChemCID:2343,C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N
DB11171,PubChemCID:23443659,O.O.O.O.O.[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Fe+3].[Fe+3]
DB00676,PubChemCID:2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2
DBSALT001754,PubChemCID:23462,C(C(C(=O)O)N)S.O.Cl
DB13725,PubChemCID:23480,CC(CC(C1=CC=CC=C1)C2=CC=CC=C2)NC(C)(C)C
DB13313,PubChemCID:23497,COC(=O)C(CC1=CC(=C(C=C1)O)O)N
DB04890,PubChemCID:2350,C1CN(CCC1OC(C2=CC=C(C=C2)Cl)C3=CC=CC=N3)CCCC(=O)O
DB01244,PubChemCID:2351,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3
DB07459,PubChemCID:2352168,C1=CC=C(C=C1)OC2=CC=C(C=C2)C(=O)NCC3=CC=CC=N3
DB04115,PubChemCID:2353,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC
DB03608,PubChemCID:2354,C1=CC(=CC=C1C(=N)N)NN=NC2=CC=C(C=C2)C(=N)N
DB12216,PubChemCID:2355,COC1=C2C=CC(=O)OC2=CC3=C1C=CO3
DBSALT002532,PubChemCID:23558,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-]
DBSALT001206,PubChemCID:23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O
DB09190,PubChemCID:23573,CC1(C2=CC=CC=C2C(O1)(CCCNC)C3=CC=CC=C3)C
DB01116,PubChemCID:23576,C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5
DB13994,PubChemCID:23581869,CCCNC(=O)C1=NN=C2C(=C1N)C=CC=C2C3=C(C=CC=C3F)OC
DB12011,PubChemCID:23582412,CC1=C(C2=C(N1CC3=C(C=C(C=C3)S(=O)(=O)C)C(F)(F)F)N=CC=C2)CC(=O)O
DB11962,PubChemCID:23582824,C1=CC2=NC=CC(=C2C=C1C=C3C(=O)NC(=O)S3)C4=CC=NC=C4
DB08422,PubChemCID:23586040,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)N)C(=O)NCCNC3=CC=NC=C3
DB07685,PubChemCID:23586145,C1CCC(CC1)COC2=NC3=NC=NN3C(=C2)NC4=CC=C(C=C4)S(=O)(=O)N
DB07686,PubChemCID:23586146,C1CCC(CC1)NC2=NC3=NC=NN3C(=C2)NC4=CC=C(C=C4)S(=O)(=O)N
DB08574,PubChemCID:23586154,C1=CC(=CC=C1CC2C(=O)NC(=S)S2)C(F)(F)F
DB08250,PubChemCID:23586165,CCNC(=O)N1C(CC(=N1)C2=C(C=CC(=C2)F)F)(CCCN)C3=CC=CC=C3
DB04360,PubChemCID:2359,B(C1=CC2=CC=CC=C2S1)(O)O
DB01431,PubChemCID:235905,CC12CCC3C(C1CCC2(CC=C)O)CCC4=CCCCC34
DB06732,PubChemCID:2361,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC4=CC=CC=C43
DBSALT002042,PubChemCID:23615264,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[In+3]
DB07911,PubChemCID:23615309,C1=CC=C(C=C1)C(=O)CC=CC(=O)C(=O)[O-]
DB01923,PubChemCID:23615404,C(C(C(C(=O)CO)O)O)OP(=O)(O)O
DBSALT002450,PubChemCID:23616254,CCOC(=O)C1(CCCN(CC1)C)C2=CC=CC=C2.Cl
DBSALT000731,PubChemCID:23616826,CC(C)NC(=O)C1=CC=C(C=C1)CNNC.Cl.Cl
DBSALT001282,PubChemCID:23619293,CCN(CC)CCN1C(=NOC1=N)C2=CC=CC=C2.Cl
DBSALT002569,PubChemCID:23620195,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NCCO)I.CNCC(C(C(C(CO)O)O)O)O
DBSALT002655,PubChemCID:23620848,CNCC(C(C(C(CO)O)O)O)O.CNCC(C(C(C(CO)O)O)O)O.C1=C(C(=C(C(=C1I)NC(=O)CCOCCOCCOCCOCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I
DBSALT002904,PubChemCID:23620992,CNCC(C(C(C(CO)O)O)O)O.CNCC(C(C(C(CO)O)O)O)O.CNC(=O)C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NC)I)I)C(=O)O)I
DBSALT000825,PubChemCID:23623749,CCCC(C)(C1CC23C=CC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)C)OC)O.Cl
DB14651,PubChemCID:23623915,CCCCCCC(=O)O.C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
DB07168,PubChemCID:23624249,CNC1=CC(=NC(=N1)NC2=CC=C(C=C2)CC#N)NC3=NNC(=C3)C4CC4
DB07079,PubChemCID:23627203,CC#CCOC1=CC=C(C=C1)S(=O)(=O)CCCS
DB14925,PubChemCID:23628250,CCCCCCCCCCCCCCCCOCCCOP(=O)(COC(C)CN1C=NC2=C(N=CN=C21)N)O
DB07765,PubChemCID:23629645,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N4CCC(CC4)C(=O)OC
DB08376,PubChemCID:23629653,CCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCC
DB06845,PubChemCID:23629654,C1CCC(C1)NCC(=O)N2CCCC2C(=O)NCC3=CC=C(C=C3)C(=N)N
DB12210,PubChemCID:23630026,CCCNC(=O)C1=NN=C2C(=C1N)C=CC=C2C3=C(C=CC(=C3)OC)OC
DB15333,PubChemCID:23633673,CC(C1=CC=C(C=C1)C(C)(C)C)NC(=O)CN2C=NC3=C2C(=C(C=C3)F)F
DB12255,PubChemCID:23634441,C1=CC(=CC(=C1)Cl)C2=CC(=C(N=C2)C(=O)NCC(=O)O)O
DB06137,PubChemCID:23635314,C1COCCN1CCOC2=CC=C(C=C2)C3=CN=C(C=C3)CC(=O)NCC4=CC=CC=C4
DB07510,PubChemCID:23636976,C1=CC(=CC=C1C(=O)C=CC(=C(C(=O)O)O)F)F
DB08447,PubChemCID:23640750,CN(C)CC1=CNC2=C(C=CC=C12)CCCO
